LapStartTime,LapNumber,LapTime,DriverNumber,Team,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,PitStatus,IsAccurate,NumberOfPitStops,Position,GapToLeader,IntervalToPositionAhead,LapsToLeader,Track,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
954.456,4.0,,44,,SUPERSOFT,8.0,4,1.0,126.97999999998865,5,NoPit,False,0.0,2,1.532,1.532,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
956.298,4.0,,77,,SUPERSOFT,7.0,4,1.0,113.25972222220298,44,NoPit,False,0.0,3,2.302,1.207,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
957.79,4.0,,3,,SUPERSOFT,7.0,4,1.0,101.85944444444613,77,NoPit,False,0.0,4,3.05,0.748,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
958.76,4.0,,33,,SUPERSOFT,7.0,4,1.0,37.73305555555271,3,NoPit,False,0.0,5,3.718,0.668,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
961.309,4.0,,55,,ULTRASOFT,6.0,4,1.0,158.13861111114966,3,NoPit,False,0.0,6,5.956,2.238,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
962.021,4.0,,18,,SUPERSOFT,3.0,4,1.0,45.459722222174605,55,NoPit,False,0.0,7,6.768,0.521,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
964.132,4.0,,27,,ULTRASOFT,6.0,4,1.0,116.97499999998763,18,NoPit,False,0.0,8,8.601,1.787,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
965.088,4.0,,10,,ULTRASOFT,3.0,4,1.0,56.45916666669655,27,NoPit,False,0.0,9,9.82,1.153,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
966.892,4.0,,16,,SUPERSOFT,3.0,4,1.0,142.70222222224038,10,NoPit,False,0.0,10,13.136,3.316,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
968.095,4.0,,2,,SUPERSOFT,3.0,4,1.0,96.13249999997788,16,NoPit,False,0.0,11,14.326,1.19,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
968.646,4.0,,7,,ULTRASOFT,2.0,4,3.0,90.47277777778072,2,NoPit,False,1.0,12,14.892,0.566,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
971.233,4.0,,28,,ULTRASOFT,3.0,4,2.0,28.92388888887581,7,NoPit,False,1.0,13,17.146,2.254,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
972.163,4.0,,8,,SUPERSOFT,2.0,4,2.0,17.44166666671663,28,NoPit,False,1.0,14,18.413,2.226,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
973.856,4.0,,11,,SOFT,2.0,4,2.0,98.51805555553074,20,NoPit,False,1.0,15,19.754,1.285,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
974.941,4.0,,20,,SOFT,3.0,4,2.0,178.9152777777781,7,NoPit,False,1.0,16,21.19,1.474,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
976.364,4.0,,14,,SOFT,3.0,4,2.0,42.41777777776224,11,NoPit,False,1.0,17,22.544,1.354,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
978.786,4.0,,9,,SOFT,3.0,4,2.0,45.37944444445748,11,NoPit,False,1.0,18,25.748,2.695,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
1107.547,5.0,,5,,SUPERSOFT,7.0,4,1.0,,,NoPit,False,0.0,1,0.0,0.0,0,Baku,16.8,47.6,1021.8,False,27.7,84,3.2
1109.126,5.0,,44,,SUPERSOFT,9.0,4,1.0,171.8372222222315,5,NoPit,False,0.0,2,0.524,0.524,0,Baku,16.8,47.6,1021.8,False,27.7,84,3.2
1110.207,5.0,,77,,SUPERSOFT,8.0,4,1.0,70.04444444439287,44,NoPit,False,0.0,3,0.804,0.28,0,Baku,16.8,47.6,1021.8,False,27.7,84,3.2
1111.052,5.0,,3,,SUPERSOFT,8.0,4,1.0,50.69388888890899,77,NoPit,False,0.0,4,1.232,0.428,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1111.898,5.0,,33,,SUPERSOFT,8.0,4,1.0,24.60277777776355,3,NoPit,False,0.0,5,1.279,0.047,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1113.752,5.0,,55,,ULTRASOFT,7.0,4,1.0,110.09055555559098,33,NoPit,False,0.0,6,1.586,0.307,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1114.345,5.0,,18,,SUPERSOFT,4.0,4,1.0,41.23222222219556,55,NoPit,False,0.0,7,2.195,0.609,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1116.216,5.0,,27,,ULTRASOFT,7.0,4,1.0,86.96083333328352,18,NoPit,False,0.0,8,2.268,0.073,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1117.371,5.0,,10,,ULTRASOFT,4.0,4,1.0,62.23583333346323,27,NoPit,False,0.0,9,2.352,0.084,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1120.738,5.0,,16,,SUPERSOFT,4.0,4,1.0,225.96583333332092,10,NoPit,False,0.0,10,2.672,0.32,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1121.858,5.0,,2,,SUPERSOFT,4.0,4,1.0,84.62222222219862,16,NoPit,False,0.0,11,2.877,0.205,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1122.451,5.0,,7,,ULTRASOFT,3.0,4,3.0,97.58416666664561,2,NoPit,False,1.0,12,3.07,0.193,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1124.745,5.0,,28,,ULTRASOFT,4.0,4,2.0,29.399166666702513,7,NoPit,False,1.0,13,3.605,0.535,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1125.988,5.0,,8,,SUPERSOFT,3.0,4,2.0,41.22305555550702,28,NoPit,False,1.0,14,3.918,0.313,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1127.319,5.0,,11,,SOFT,3.0,4,2.0,49.325277777777956,20,NoPit,False,1.0,15,4.286,0.368,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1129.479,5.0,,20,,SOFT,4.0,4,2.0,188.78833333331568,7,NoPit,False,1.0,16,4.432,0.146,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1130.572,5.0,,14,,SOFT,4.0,4,2.0,73.86888888892645,11,NoPit,False,1.0,17,4.581,0.149,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1133.339,5.0,,9,,SOFT,4.0,4,2.0,69.32916666663004,14,NoPit,False,1.0,18,5.258,0.677,0,Baku,16.9,47.5,1021.8,False,27.5,87,2.3
1290.534,6.0,111.316,5,,SUPERSOFT,8.0,1,1.0,,,NoPit,False,0.0,1,0.0,0.0,0,Baku,16.8,47.5,1021.7,False,27.2,225,1.7
1290.975,6.0,113.461,44,,SUPERSOFT,10.0,1,1.0,11.438611111134378,55,NoPit,False,0.0,2,2.703,2.703,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1291.152,6.0,114.555,77,,SUPERSOFT,9.0,1,1.0,9.694166666602541,44,NoPit,False,0.0,3,4.025,1.322,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1291.615,6.0,117.893,3,,SUPERSOFT,9.0,1,1.0,6.187222222193668,77,NoPit,False,0.0,6,7.828,1.158,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1291.673,6.0,116.751,33,,SUPERSOFT,9.0,1,1.0,113.6852777778513,5,NoPit,False,0.0,5,6.796,2.585,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1291.782,6.0,116.553,55,,ULTRASOFT,8.0,1,1.0,3.682222222301789,33,NoPit,False,0.0,4,6.613,2.588,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1292.602,6.0,117.744,27,,ULTRASOFT,8.0,1,1.0,7.449444444315304,16,NoPit,False,0.0,8,8.8,0.141,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1292.621,6.0,119.204,18,,SUPERSOFT,5.0,1,1.0,12.93833333339353,27,NoPit,False,0.0,9,10.162,1.362,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1292.694,6.0,117.629,10,,ULTRASOFT,5.0,1,1.0,7.206111111176142,3,NoPit,False,0.0,7,8.659,0.831,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1292.931,6.0,118.924,16,,SUPERSOFT,5.0,1,1.0,10.769722222252312,10,NoPit,False,0.0,10,10.184,0.022,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1293.008,6.0,120.462,2,,SUPERSOFT,5.0,1,1.0,4.963055555610481,8,NoPit,False,0.0,12,11.756,1.572,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1293.198,6.0,120.197,7,,ULTRASOFT,4.0,1,3.0,36.29083333328526,28,NoPit,False,1.0,12,11.887,0.131,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1293.85,6.0,120.876,28,,ULTRASOFT,5.0,1,2.0,38.294722222202836,2,NoPit,False,1.0,14,13.032,0.006,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1294.069,6.0,120.579,8,,SUPERSOFT,4.0,1,2.0,13.347777777820738,27,NoPit,False,1.0,13,13.026,1.139,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1294.458,6.0,121.78,11,,SOFT,4.0,1,2.0,89.10055555557483,9,NoPit,False,1.0,15,14.723,1.691,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1294.525,6.0,121.793,20,,SOFT,5.0,1,2.0,30.098888888813235,28,NoPit,False,1.0,16,14.802,0.079,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1294.641,6.0,121.811,14,,SOFT,5.0,1,2.0,97.76611111115199,7,NoPit,False,1.0,17,14.999,0.197,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1295.479,6.0,122.407,9,,SOFT,5.0,1,2.0,13.806388888839138,14,NoPit,False,1.0,18,16.256,1.257,0,Baku,16.8,46.9,1021.5,False,27.2,31,3.6
1401.85,7.0,109.587,5,,SUPERSOFT,9.0,1,1.0,,,NoPit,True,0.0,1,0.0,0.0,0,Baku,16.8,47.1,1021.6,False,27.1,69,2.9
1404.436,7.0,109.862,44,,SUPERSOFT,11.0,1,1.0,324.1841666668479,5,NoPit,True,0.0,2,2.981,2.981,0,Baku,16.8,47.1,1021.6,False,27.1,69,2.9
1405.707,7.0,111.139,77,,SUPERSOFT,10.0,1,1.0,113.15055555544677,44,NoPit,True,0.0,3,5.578,2.597,0,Baku,16.8,47.1,1021.6,False,27.1,69,2.9
1408.335,7.0,111.984,55,,ULTRASOFT,9.0,1,1.0,130.24305555562023,77,NoPit,True,0.0,5,9.172,0.206,0,Baku,16.8,47.1,1021.6,False,27.1,69,2.9
1408.424,7.0,111.881,33,,SUPERSOFT,10.0,1,1.0,4.601666666661913,55,NoPit,True,0.0,4,8.966,3.388,0,Baku,16.8,47.1,1021.6,False,27.1,69,2.9
1409.508,7.0,112.644,3,,SUPERSOFT,10.0,1,1.0,10.747222222213168,10,NoPit,True,0.0,6,10.848,1.676,0,Baku,16.8,47.1,1021.6,False,27.1,69,2.9
1410.323,7.0,113.074,10,,ULTRASOFT,6.0,1,1.0,118.00666666668258,33,NoPit,True,0.0,8,12.139,0.159,0,Baku,16.8,47.1,1021.6,False,27.1,69,2.9
